Id,siteName,siteCode,Date,PM2.5,PM10,NO2,NH3,SO2,Ozone
8054,Narela,1426,2020-02-12,185.05,297.19,35.43,39.99,23.74,50.11
8055,Narela,1426,2020-02-13,93.34,163.99,23.52,35.45,18.97,52.48
8056,Narela,1426,2020-02-14,83.38,177.88,22.86,32.62,22.78,54.27
8057,Narela,1426,2020-02-15,105.62,195.82,32.57,30.93,23.23,53.56
8058,Narela,1426,2020-02-16,159.09,277.48,46.5,39.81,30.0,48.13
8059,Narela,1426,2020-02-17,163.25,282.45,45.32,41.41,31.85,52.29
8060,Narela,1426,2020-02-18,146.07,260.66,47.83,35.58,31.98,56.05
8061,Narela,1426,2020-02-19,182.27,396.51,75.16,34.72,27.28,59.48
8062,Narela,1426,2020-02-20,111.65,283.81,52.12,37.63,20.06,53.56
8063,Narela,1426,2020-02-21,52.44,106.56,30.11,36.08,10.75,48.93
8064,Narela,1426,2020-02-22,66.14,145.19,38.55,35.95,15.5,42.44
8065,Narela,1426,2020-02-23,106.44,213.54,45.05,47.89,22.24,42.12
8066,Narela,1426,2020-02-24,74.92,173.17,47.67,45.14,24.88,46.35
8067,Narela,1426,2020-02-25,149.9,261.29,49.39,52.73,29.34,38.96
8068,Narela,1426,2020-02-26,188.29,346.65,53.72,46.12,30.98,36.98
8069,Narela,1426,2020-02-27,127.83,272.48,56.14,41.98,19.54,44.77
8070,Narela,1426,2020-02-28,86.19,203.1,51.21,41.45,10.25,34.1
8071,Narela,1426,2020-02-29,60.08,138.25,35.62,35.52,15.14,36.54
8072,Narela,1426,2020-03-01,50.58,118.46,47.58,31.71,15.04,47.73
8073,Narela,1426,2020-03-02,85.65,205.27,48.13,36.12,17.28,43.25
8074,Narela,1426,2020-03-03,94.28,219.77,44.74,39.0,27.25,41.23
8075,Narela,1426,2020-03-04,91.49,221.01,58.62,36.56,19.98,46.6
8076,Narela,1426,2020-03-05,31.4,74.53,44.02,35.62,10.91,30.43
8077,Narela,1426,2020-03-06,22.98,46.22,40.55,28.83,12.22,35.54
8078,Narela,1426,2020-03-07,48.79,109.69,50.38,28.74,14.59,43.43
8079,Narela,1426,2020-03-08,67.97,121.16,35.03,28.99,15.11,37.76
8080,Narela,1426,2020-03-09,59.9,134.38,28.55,29.91,16.17,42.71
8081,Narela,1426,2020-03-10,75.22,147.39,21.65,29.25,21.72,66.75
8082,Narela,1426,2020-03-11,57.07,124.51,33.05,28.63,16.11,57.82
8083,Narela,1426,2020-03-12,53.52,147.71,40.54,30.82,15.82,39.85
8084,Narela,1426,2020-03-13,89.45,268.33,45.41,33.39,24.2,43.59
8085,Narela,1426,2020-03-14,40.25,93.14,38.04,25.28,12.27,34.52
8086,Narela,1426,2020-03-15,74.54,161.28,35.22,32.01,13.47,47.04
8087,Narela,1426,2020-03-16,67.08,156.95,34.83,30.92,13.51,50.84
8088,Narela,1426,2020-03-17,79.78,174.0,36.65,33.95,18.24,49.88
8089,Narela,1426,2020-03-18,76.59,174.55,37.79,40.29,14.58,62.56
8090,Narela,1426,2020-03-19,108.41,234.09,41.03,39.38,14.96,52.63
8091,Narela,1426,2020-03-20,101.76,272.94,52.29,36.5,21.6,55.72
8092,Narela,1426,2020-03-21,131.73,300.24,50.22,43.54,29.59,60.14
8093,Narela,1426,2020-03-22,90.16,176.5,28.79,37.52,17.8,56.49
8094,Narela,1426,2020-03-23,64.07,152.99,28.22,29.95,15.46,49.71
8095,Narela,1426,2020-03-24,63.92,145.89,29.32,28.03,16.65,49.83
8096,Narela,1426,2020-03-25,44.61,102.92,17.18,30.35,8.44,44.41
8097,Narela,1426,2020-03-26,60.84,115.16,14.32,27.86,16.21,34.61
8098,Narela,1426,2020-03-27,25.57,54.01,13.78,18.45,8.61,32.1
8099,Narela,1426,2020-03-28,27.76,61.29,16.64,19.05,7.47,32.85
8100,Narela,1426,2020-03-29,32.8,84.84,12.1,18.23,8.35,49.0
8101,Narela,1426,2020-03-30,34.22,95.75,13.4,19.05,8.73,53.01
8102,Narela,1426,2020-03-31,72.75,141.12,13.51,25.26,4.909999999999999,37.28
8103,Narela,1426,2020-04-01,27.953999999999997,64.34200000000001,7.802,12.508000000000001,4.398000000000001,27.857999999999997
8104,Narela,1426,2020-04-02,26.984799999999996,60.242399999999996,6.942399999999999,11.3636,3.6076,23.6296
8105,Narela,1426,2020-04-03,25.53776,53.14088,5.650879999999999,9.82632,2.58312,17.75352
8106,Narela,1426,2020-04-04,16.095312,35.545056,4.079056,6.739584000000001,2.1177440000000005,13.848223999999998
8107,Narela,1426,2020-04-05,13.723574399999999,29.7856672,3.3344671999999997,5.5859008,1.6616928000000002,11.0462688
8108,Narela,1426,2020-04-06,11.071329279999999,23.69432064,2.6128806399999993,4.43036096,1.2725113600000002,8.52960256
8109,Narela,1426,2020-04-07,27.33,164.67,129.56,37.47,5.48,89.16
8110,Narela,1426,2020-04-08,10.424980735999998,43.629997568,27.101469568,9.497252352,1.6828408320000001,21.747174272000002
8111,Narela,1426,2020-04-09,9.765262003199998,46.398863641599995,31.854870041599998,10.279522662400002,1.6870704384,23.887355366399998
8112,Narela,1426,2020-04-10,9.504048547839998,50.93977224192,37.703267921919995,11.44935500288,1.7699822540799999,26.958905927679996
8113,Narela,1426,2020-04-11,33.9,124.19,19.331921506304,41.38,1.0279787048959999,14.518687113215998
8114,Narela,1426,2020-04-12,65.41,124.81,17.7780118939648,50.54,0.8970062794752,13.0729896814592
8115,Narela,1426,2020-04-13,21.762809709568,59.987954448383995,14.962640264437761,20.673871000576,0.73899344769024,10.91011654447104
8116,Narela,1426,2020-04-14,24.214561941913598,61.797590889676805,10.414514732941312,22.5187742001152,0.5327956864122879,7.7003586678292475
8117,Narela,1426,2020-04-15,22.27747433029632,49.31910906761216,8.631033378268773,18.74652904013824,0.4337590827155456,6.336692978751897
8118,Narela,1426,2020-04-16,13.650969196355584,34.22093088113459,6.8016376751295695,12.387834848165888,0.3411096433636147,4.989433638210437
8119,Narela,1426,2020-04-17,12.028601093713101,29.06752616768471,5.1694371572679305,10.730627617683865,0.2615328824982896,3.8052970569583167
8120,Narela,1426,2020-04-18,9.591408924073002,22.52151322328629,4.1204216421332545,8.372998301197597,0.20728032171549,3.02628473478413
8121,Narela,1426,2020-04-19,69.6,189.75,49.53,39.8,16.57,62.11
8122,Narela,1426,2020-04-20,75.08,181.29,40.67,34.11,12.69,50.69
8123,Narela,1426,2020-04-21,55.88,146.58,31.29,34.0,20.61,72.6
8124,Narela,1426,2020-04-22,60.02,173.83,32.72,29.82,12.44,80.98
8125,Narela,1426,2020-04-23,75.6,183.83,38.16,34.11,19.71,65.55
8126,Narela,1426,2020-04-24,103.25,228.4,38.38,38.25,19.81,83.62
8127,Narela,1426,2020-04-25,36.04,126.27,28.57,29.08,7.11,83.37
8128,Narela,1426,2020-04-26,48.44,167.23,29.06,31.74,12.54,69.13
8129,Narela,1426,2020-04-27,37.77,83.4,26.99,33.65,8.7,73.94
8130,Narela,1426,2020-04-28,53.21,127.52,27.62,34.95,16.58,84.0
8131,Narela,1426,2020-04-29,68.88,164.79,31.08,35.69,13.26,86.35
8132,Narela,1426,2020-04-30,63.48,148.0,31.56,41.05,13.03,86.86
8133,Narela,1426,2020-05-01,78.99,196.16,30.44,49.2,17.25,86.98
8134,Narela,1426,2020-05-02,39.18,133.97,26.3,44.75,10.37,82.22
8135,Narela,1426,2020-05-03,37.73,96.42,25.99,40.45,9.52,64.66
8136,Narela,1426,2020-05-04,36.1,91.17,24.51,39.06,10.27,75.87
8137,Narela,1426,2020-05-05,72.71,178.67,31.89,38.04,13.69,76.59
8138,Narela,1426,2020-05-06,86.27,234.67,28.73,39.29,14.66,80.04
8139,Narela,1426,2020-05-07,41.79,116.12,23.65,32.89,12.98,105.12
8140,Narela,1426,2020-05-08,74.98,182.9,25.95,36.99,16.67,106.66
8141,Narela,1426,2020-05-09,68.25,167.5,29.57,39.43,15.18,106.07
8142,Narela,1426,2020-05-10,60.31,129.91,23.67,42.28,11.52,76.35
8143,Narela,1426,2020-05-11,57.75,129.92,29.01,39.41,13.32,89.37
8144,Narela,1426,2020-05-12,59.02,150.79,23.13,38.54,15.39,94.29
8145,Narela,1426,2020-05-13,105.27,246.79,31.54,44.61,21.02,71.11
8146,Narela,1426,2020-05-14,92.94,229.71,28.24,44.34,14.63,78.66
8147,Narela,1426,2020-05-15,67.33,160.67,25.9,42.03,17.86,78.56
8148,Narela,1426,2020-05-16,91.31,206.15,25.48,40.38,23.68,92.13
8149,Narela,1426,2020-05-17,113.23,254.12,29.42,39.33,30.94,94.71
8150,Narela,1426,2020-05-18,119.91,264.16,41.83,38.21,31.72,82.02
8151,Narela,1426,2020-05-19,118.65,327.52,50.19,35.76,23.9,80.89
8152,Narela,1426,2020-05-20,93.63,219.37,36.62,35.68,29.66,88.34
8153,Narela,1426,2020-05-21,72.84,225.19,33.31,34.38,27.86,85.5
8154,Narela,1426,2020-05-22,136.01,310.98,47.39,40.7,38.11,86.24
8155,Narela,1426,2020-05-23,102.81,304.42,48.88,31.78,18.61,49.54
8156,Narela,1426,2020-05-24,67.24,246.69,27.38,32.87,17.14,69.31
8157,Narela,1426,2020-05-25,71.68,208.64,27.53,35.41,27.46,73.22
8158,Narela,1426,2020-05-26,89.44,266.27,35.23,35.17,33.17,56.74
8159,Narela,1426,2020-05-27,56.43,221.35,34.78,25.05,16.51,91.0
8160,Narela,1426,2020-05-28,53.0,273.62,26.21,25.59,15.428000000000003,58.28
8161,Narela,1426,2020-05-29,31.19,94.36,28.35,42.8,13.021600000000001,44.56
8162,Narela,1426,2020-05-30,27.07,61.95,35.75,46.63,8.991920000000002,52.74
8163,Narela,1426,2020-05-31,25.53,53.08,25.81,45.73,7.488304000000001,40.96
8164,Narela,1426,2020-06-01,46.17,115.22,24.57,47.83,5.900364800000001,50.64
8165,Narela,1426,2020-06-02,52.03,125.01,26.23,43.04,4.476117760000001,48.89
8166,Narela,1426,2020-06-03,56.79,146.96,31.09,48.57,3.572957312000001,56.48
8167,Narela,1426,2020-06-04,71.6,175.92,39.02,46.46,2.7898879744000005,37.58
8168,Narela,1426,2020-06-05,48.21,116.46,28.37,46.01,2.1677926092800006,52.0
8169,Narela,1426,2020-06-06,47.02,125.32,28.75,21.97,1.7061275791360004,32.11
8170,Narela,1426,2020-06-07,50.26,134.54,27.24,17.36,10.57,33.77
8171,Narela,1426,2020-06-08,54.14,143.49,25.19,16.66,12.16,41.03
8172,Narela,1426,2020-06-09,78.55,205.32,39.04,17.09,15.89,39.9
8173,Narela,1426,2020-06-10,72.41,205.34,33.8,15.97,7.94,30.49
8174,Narela,1426,2020-06-11,70.97,191.88,29.06,15.47,10.06,34.39
8175,Narela,1426,2020-06-12,85.41,238.35,39.53,14.28,8.87,37.33
8176,Narela,1426,2020-06-13,72.8,202.78,39.11,13.74,6.18,20.75
8177,Narela,1426,2020-06-14,79.98,218.53,30.04,14.08,8.1,12.63
8178,Narela,1426,2020-06-15,62.92,172.36,30.01,12.9,5.41,13.21
8179,Narela,1426,2020-06-16,53.25,155.65,31.04,12.2,8.55,14.34
8180,Narela,1426,2020-07-17,48.36,111.26,31.71,7.94,8.52,28.14
8181,Narela,1426,2020-07-18,32.89,84.99,22.67,7.12,9.4,21.21
8182,Narela,1426,2020-07-19,19.16,47.4,21.15,6.68,2.28,25.51
8183,Narela,1426,2020-07-20,16.15,54.13,25.3,6.31,3.0,28.29
8184,Narela,1426,2020-07-21,21.6,52.15,31.35,6.2,5.76,33.19
8185,Narela,1426,2020-07-22,26.64,60.77,25.77,6.37,4.9,35.75
8186,Narela,1426,2020-07-23,33.27,77.31,27.01,7.1,6.39,36.04
8187,Narela,1426,2020-07-24,51.83,101.65,31.03,8.64,5.51,29.79
8188,Narela,1426,2020-07-25,28.97,72.41,22.03,11.52,6.46,22.41
8189,Narela,1426,2020-07-26,43.46,98.18,30.38,9.65,2.2,34.81
8190,Narela,1426,2020-07-27,39.83,106.14,25.66,9.04,3.39,30.28
8191,Narela,1426,2020-07-28,23.53,85.59,24.03,8.08,4.55,18.89
8192,Narela,1426,2020-07-29,23.95,95.72,36.66,7.15,4.76,19.19
8193,Narela,1426,2020-07-30,20.76,58.2,29.62,6.59,3.68,17.11
8194,Narela,1426,2020-07-31,35.08,87.31,32.51,6.71,5.13,19.05
8195,Narela,1426,2020-08-01,26.04,59.92,24.48,6.34,2.89,15.89
8196,Narela,1426,2020-08-02,21.69,43.62,18.06,5.6,4.98,15.13
8197,Narela,1426,2020-08-03,25.46,66.6,18.5,6.74,3.56,22.92
8198,Narela,1426,2020-08-04,23.73,90.17,24.85,6.84,2.87,27.7
8199,Narela,1426,2020-08-05,37.69,109.0,30.59,6.82,3.56,27.41
8200,Narela,1426,2020-08-06,18.26,77.06,21.76,5.69,4.14,26.19
8201,Narela,1426,2020-08-07,20.31,57.85,25.13,7.19,3.58,20.81
8202,Narela,1426,2020-08-08,40.98,92.27,23.95,10.81,2.44,19.75
8203,Narela,1426,2020-08-09,27.92,55.04,17.83,9.9,3.62,20.79
8204,Narela,1426,2020-08-10,33.95,69.31,27.77,9.84,2.56,21.91
8205,Narela,1426,2020-08-11,37.07,83.38,25.73,9.62,2.0,21.44
8206,Narela,1426,2020-08-12,19.36,60.34,15.57,8.59,0.78,21.0
8207,Narela,1426,2020-08-13,15.99,44.64,22.78,8.54,5.62,15.85
8208,Narela,1426,2020-08-14,18.73,59.39,18.52,9.69,3.34,9.86
8209,Narela,1426,2020-08-15,31.54,69.5,25.19,9.77,3.48,11.24
8210,Narela,1426,2020-08-16,26.71,70.99,27.64,9.21,2.96,12.16
8211,Narela,1426,2020-08-17,30.72,76.74,31.89,9.0,2.72,11.52
8212,Narela,1426,2020-08-18,36.42,88.76,31.88,8.94,2.79,11.12
8213,Narela,1426,2020-08-19,18.8,47.97,32.83,8.12,3.01,10.19
8214,Narela,1426,2020-08-20,15.1,42.14,29.83,8.09,1.73,8.0
8215,Narela,1426,2020-08-21,14.42,48.15,23.46,8.03,3.43,8.0
8216,Narela,1426,2020-08-22,12.71,61.43,18.3,8.51,3.09,8.87
8217,Narela,1426,2020-08-23,17.24,54.0,17.13,9.41,2.57,14.07
8218,Narela,1426,2020-08-24,17.56,58.58,31.23,10.88,4.15,12.66
8219,Narela,1426,2020-08-25,24.98,73.65,33.98,11.52,2.87,12.48
8220,Narela,1426,2020-08-26,16.06,55.69,22.5,10.89,4.3,12.02
8221,Narela,1426,2020-08-27,28.0,80.98,22.13,11.15,3.28,12.02
8222,Narela,1426,2020-08-28,29.65,81.92,25.93,11.59,7.11,11.35
8223,Narela,1426,2020-08-29,31.23,84.31,31.18,11.59,7.92,11.54
8224,Narela,1426,2020-08-30,21.04,64.73,19.61,11.09,7.54,9.76
8225,Narela,1426,2020-08-31,15.9,49.67,31.79,10.57,6.04,10.66
8226,Narela,1426,2020-09-01,24.75,77.27,37.77,10.72,6.87,11.38
8227,Narela,1426,2020-09-02,29.81,91.33,28.06,11.01,5.95,11.94
8228,Narela,1426,2020-09-03,46.54,126.44,36.09,11.94,14.06,13.13
8229,Narela,1426,2020-09-04,50.65,129.94,37.12,12.24,6.65,12.47
8230,Narela,1426,2020-09-05,51.52,120.17,29.72,12.31,7.73,12.66
8231,Narela,1426,2020-09-06,30.02,73.17,20.52,12.09,5.02,11.11
8232,Narela,1426,2020-09-07,35.38,88.42,25.49,12.57,7.06,11.54
8233,Narela,1426,2020-09-08,30.93,81.75,22.73,13.02,8.7,14.58
8234,Narela,1426,2020-09-09,50.52,116.56,25.3,19.17,10.66,17.28
8235,Narela,1426,2020-09-10,49.39,119.86,28.27,26.16,12.76,17.35
8236,Narela,1426,2020-09-11,65.06,175.16,31.58,28.87,11.61,20.19
8237,Narela,1426,2020-09-12,61.02,184.69,31.59,43.89,2.42,15.18
8238,Narela,1426,2020-09-13,68.02,183.48,31.38,47.06,3.16,17.48
8239,Narela,1426,2020-09-14,68.35,178.25,32.48,48.02,5.34,16.82
8240,Narela,1426,2020-09-15,68.9,168.03,31.34,44.85,4.61,16.39
8241,Narela,1426,2020-09-16,66.26,180.26,31.61,42.97,5.29,16.02
8242,Narela,1426,2020-09-17,50.61,130.5,24.45,40.63,4.66,15.88
8243,Narela,1426,2020-09-18,44.52,140.32,23.45,37.0,4.29,15.26
8244,Narela,1426,2020-09-19,58.77,159.79,29.58,34.88,4.88,15.55
8245,Narela,1426,2020-09-20,67.06,179.7,26.1,37.23,3.88,14.47
8246,Narela,1426,2020-09-21,60.0,163.55,23.42,37.84,2.71,14.64
8247,Narela,1426,2020-09-22,48.54,151.8,36.05,35.43,6.94,15.46
8248,Narela,1426,2020-09-23,31.2,121.27,35.29,33.22,6.38,14.68
8249,Narela,1426,2020-09-24,45.28,126.43,35.3,31.93,6.42,13.33
8250,Narela,1426,2020-09-25,62.07,169.89,36.83,31.74,5.6,10.44
8251,Narela,1426,2020-09-26,74.95,191.97,39.0,32.19,11.11,9.3
8252,Narela,1426,2020-09-27,38.03,128.98,27.75,31.08,9.24,11.95
8253,Narela,1426,2020-09-28,68.78,215.9,31.68,34.54,7.77,15.23
8254,Narela,1426,2020-09-29,77.0,236.24,29.71,35.3,8.16,15.89
8255,Narela,1426,2020-09-30,57.88,184.99,27.65,34.26,8.38,14.16
8256,Narela,1426,2020-10-01,66.57,211.38,35.52,34.15,7.22,15.05
8257,Narela,1426,2020-10-02,83.99,209.52,32.02,35.01,9.67,15.59
8258,Narela,1426,2020-10-03,89.58,235.18,35.9,35.8,10.34,17.01
8259,Narela,1426,2020-10-04,89.95,243.44,36.54,34.05,14.41,18.16
8260,Narela,1426,2020-10-05,77.75,223.2,37.36,34.05,12.73,17.43
8261,Narela,1426,2020-10-06,91.33,250.69,48.75,34.9,16.49,17.95
8262,Narela,1426,2020-10-07,111.93,299.89,45.52,39.05,15.7,18.98
8263,Narela,1426,2020-10-08,98.64,275.92,40.38,42.71,12.57,24.07
8264,Narela,1426,2020-10-09,102.58,301.5,40.65,42.82,14.74,60.49
8265,Narela,1426,2020-10-10,116.12,290.88,40.49,45.1,19.97,35.41
8266,Narela,1426,2020-10-11,118.27,319.85,36.94,46.48,12.93,53.76
8267,Narela,1426,2020-10-12,144.21,349.69,58.56,46.61,16.23,45.71
8268,Narela,1426,2020-10-13,153.23,380.25,64.64,54.82,14.54,50.57
8269,Narela,1426,2020-10-14,146.73,385.15,58.41,68.56,17.54,38.69
8270,Narela,1426,2020-10-15,136.81,338.23,50.09,55.09,16.96,40.8
8271,Narela,1426,2020-10-16,121.81,301.08,56.85,45.34,13.53,51.09
8272,Narela,1426,2020-10-17,130.52,316.44,55.7,47.09,15.31,54.48
8273,Narela,1426,2020-10-18,103.46,253.81,38.59,40.39,13.96,57.99
8274,Narela,1426,2020-10-19,111.69,290.1,44.07,38.27,15.13,56.91
8275,Narela,1426,2020-10-20,117.26,299.33,55.91,35.69,15.78,57.85
8276,Narela,1426,2020-10-21,158.62,384.35,78.69,41.52,15.69,62.65
8277,Narela,1426,2020-10-22,200.52,466.37,83.3,57.29,11.1,52.0
8278,Narela,1426,2020-10-23,237.27,473.31,76.07,59.88,8.51,56.86
8279,Narela,1426,2020-10-24,236.12,421.79,68.59,55.94,7.04,49.06
8280,Narela,1426,2020-10-25,211.21,409.27,74.6,49.51,6.63,57.68
8281,Narela,1426,2020-10-26,198.08,407.69,63.98,53.75,6.67,52.16
8282,Narela,1426,2020-10-27,176.33,318.54,49.92,21.55,5.66,45.66
8283,Narela,1426,2020-10-28,211.6,371.73,68.89,13.37,7.29,45.62
8284,Narela,1426,2020-10-29,301.5,527.17,96.6,17.18,8.54,38.12
8285,Narela,1426,2020-10-30,240.06,398.79,59.46,16.12,6.54,47.72
8286,Narela,1426,2020-10-31,302.79,479.19,50.02,17.15,9.82,50.84
8287,Narela,1426,2020-11-01,321.04,491.06,52.0,16.39,7.66,49.13
8288,Narela,1426,2020-11-02,209.0,387.02,62.5,13.93,7.67,36.28
8289,Narela,1426,2020-11-03,181.53,417.62,81.77,13.69,10.6,33.75
8290,Narela,1426,2020-11-04,400.45,610.97,92.56,22.26,9.18,24.27
8291,Narela,1426,2020-11-05,337.18,512.53,76.26,24.1,7.11,41.89
8292,Narela,1426,2020-11-06,328.28,512.54,72.46,27.24,7.66,41.52
8293,Narela,1426,2020-11-07,376.27,573.64,65.67,28.05,6.37,51.49
8294,Narela,1426,2020-11-08,449.4,674.61,79.44,30.99,8.34,45.81
8295,Narela,1426,2020-11-09,603.01,717.35,82.91,34.58,6.54,42.39
8296,Narela,1426,2020-11-10,405.74,488.76,91.76,37.32,13.31,44.25
8297,Narela,1426,2020-11-11,196.36,384.52,68.42,32.16,12.7,33.7
8298,Narela,1426,2020-11-12,186.62,385.64,83.09,33.04,12.9,30.39
8299,Narela,1426,2020-11-13,279.73,447.3,68.29,35.58,11.45,45.38
8300,Narela,1426,2020-11-14,500.24,707.57,65.01,37.82,12.8,42.34
8301,Narela,1426,2020-11-15,300.31,439.47,54.4,36.92,12.23,55.85
8302,Narela,1426,2020-11-16,80.69,144.31,35.99,36.06,6.95,40.0
8303,Narela,1426,2020-11-17,86.12,157.16,37.36,31.71,7.68,31.5
8304,Narela,1426,2020-11-18,138.7,241.97,48.82,28.63,6.42,44.15
8305,Narela,1426,2020-11-19,167.02,311.46,64.41,27.87,11.76,46.85
8306,Narela,1426,2020-11-20,157.79,262.16,49.04,27.54,8.99,52.51
8307,Narela,1426,2020-11-21,136.2,244.0,47.04,23.29,9.24,53.25
8308,Narela,1426,2020-11-22,175.64,297.14,53.46,24.15,11.44,56.49
8309,Narela,1426,2020-11-23,206.95,383.86,86.97,25.09,18.45,38.88
8310,Narela,1426,2020-11-24,288.05,542.17,105.77,31.94,19.86,52.95
8311,Narela,1426,2020-11-25,322.6,516.73,74.44,41.14,19.8,25.18
8312,Narela,1426,2020-11-26,114.69,228.46,41.04,33.04,14.58,26.33
8313,Narela,1426,2020-11-27,87.39,162.31,40.66,29.56,6.85,27.14
8314,Narela,1426,2020-11-28,127.01,218.18,50.65,27.59,8.19,36.61
8315,Narela,1426,2020-11-29,194.38,306.04,63.9,26.06,12.58,43.05
8316,Narela,1426,2020-11-30,247.7,385.51,80.38,29.89,12.1,36.85
8317,Narela,1426,2020-12-01,259.11,417.1,86.19,32.57,11.37,40.19
8318,Narela,1426,2020-12-02,231.89,375.72,73.51,31.87,10.86,44.91
8319,Narela,1426,2020-12-03,250.4,434.51,80.48,35.48,12.14,41.6
8320,Narela,1426,2020-12-04,378.62,617.82,111.58,42.2,14.57,43.89
8321,Narela,1426,2020-12-05,307.98,507.74,82.76,42.35,10.87,39.6
8322,Narela,1426,2020-12-06,306.0,469.45,68.59,42.93,8.68,45.6
8323,Narela,1426,2020-12-07,265.61,390.9,57.39,41.74,5.84,32.9
8324,Narela,1426,2020-12-08,262.74,438.24,70.43,41.01,13.29,33.55
8325,Narela,1426,2020-12-09,204.84,416.72,73.92,44.09,15.43,34.35
8326,Narela,1426,2020-12-10,128.43,277.44,54.46,50.75,9.06,20.28
8327,Narela,1426,2020-12-11,168.43,368.95,83.38,56.3,8.83,19.55
8328,Narela,1426,2020-12-12,242.38,393.98,47.02,53.54,3.12,10.17
8329,Narela,1426,2020-12-13,101.05,174.57,24.92,43.49,1.42,19.85
8330,Narela,1426,2020-12-14,86.49,155.26,22.25,37.74,7.82,30.64
8331,Narela,1426,2020-12-15,107.96,207.89,32.89,36.09,13.89,25.26
8332,Narela,1426,2020-12-16,99.97,195.06,30.22,39.81,2.36,23.4
8333,Narela,1426,2020-12-17,125.4,223.74,29.19,40.87,1.49,26.55
8334,Narela,1426,2020-12-18,130.41,256.59,46.18,35.22,4.06,32.24
8335,Narela,1426,2020-12-19,129.54,254.08,47.47,38.43,5.78,34.69
8336,Narela,1426,2020-12-20,177.89,336.77,55.95,43.31,8.13,33.78
8337,Narela,1426,2020-12-21,179.28,347.86,64.5,48.53,14.43,30.12
8338,Narela,1426,2020-12-22,299.76,530.33,71.2,55.75,12.8,26.64
8339,Narela,1426,2020-12-23,288.74,501.85,69.52,56.54,7.01,27.29
8340,Narela,1426,2020-12-24,244.43,432.17,60.89,58.51,5.65,26.11
8341,Narela,1426,2020-12-25,162.54,328.86,58.38,53.46,5.05,31.09
8342,Narela,1426,2020-12-26,251.79,468.34,71.16,49.8,6.39,13.08
8343,Narela,1426,2020-12-27,210.99,459.89,63.4,47.84,8.63,30.55
8344,Narela,1426,2020-12-28,108.55,331.25,43.05,39.81,5.61,26.15
8345,Narela,1426,2020-12-29,127.41,317.32,43.94,44.79,4.72,25.69
8346,Narela,1426,2020-12-30,159.07,270.78,34.64,46.35,2.8,19.52
8347,Narela,1426,2020-12-31,245.83,333.24,42.54,46.55,3.71,14.47
8348,Narela,1426,2021-01-01,323.21,422.5,48.17,44.01,5.92,14.84
8349,Narela,1426,2021-01-02,378.25,507.48,61.51,43.69,8.41,12.88
8350,Nehru Nagar,1429,2018-02-08,206.54,349.62,122.21,31.66,3.13,32.77
8351,Nehru Nagar,1429,2018-02-09,227.88,331.54,85.79,41.56,6.2,35.07
8352,Nehru Nagar,1429,2018-02-10,244.87,347.26,206.85,25.16,3.77,43.65
8353,Nehru Nagar,1429,2018-02-11,160.08,265.62,52.07,50.96,7.13,34.23
8354,Nehru Nagar,1429,2018-02-12,79.04,187.67,15.57,50.17,1.96,33.19
8355,Nehru Nagar,1429,2018-02-13,134.25,233.38,25.15,61.41,3.12,30.71
8356,Nehru Nagar,1429,2018-02-14,72.99,190.94,18.87,39.8,2.05,32.52
8357,Nehru Nagar,1429,2018-02-15,90.12,201.09,20.45,48.63,2.85,33.54
8358,Nehru Nagar,1429,2018-02-16,130.67,251.92,24.38,70.56,4.34,33.59
8359,Nehru Nagar,1429,2018-02-17,159.83,278.5,25.96,66.62,4.13,31.06
8360,Nehru Nagar,1429,2018-02-18,151.96,239.88,59.94,46.69,2.7,39.18
8361,Nehru Nagar,1429,2018-02-19,219.22,334.7,126.1,34.09,3.29,41.74
8362,Nehru Nagar,1429,2018-02-20,187.54,319.75,86.73,46.04,3.11,38.43
8363,Nehru Nagar,1429,2018-02-21,206.54,367.75,148.48,49.44,3.79,56.91
8364,Nehru Nagar,1429,2018-02-22,176.38,293.46,67.83,58.61,4.33,40.75
8365,Nehru Nagar,1429,2018-02-23,162.5,351.79,37.5,77.34,6.75,55.62
8366,Nehru Nagar,1429,2018-02-24,146.79,313.83,28.68,70.34,5.2,41.98
8367,Nehru Nagar,1429,2018-02-25,118.12,197.96,24.43,39.4,3.64,45.75
8368,Nehru Nagar,1429,2018-02-26,61.67,114.0,18.62,26.44,2.73,39.48
8369,Nehru Nagar,1429,2018-02-27,69.25,202.25,21.92,50.57,3.53,31.72
8370,Nehru Nagar,1429,2018-02-28,104.17,266.12,33.64,59.82,5.63,45.2
8371,Nehru Nagar,1429,2018-03-01,143.88,249.96,25.16,63.29,5.98,35.25
8372,Nehru Nagar,1429,2018-03-02,162.79,230.88,47.96,53.08,3.72,26.31
8373,Nehru Nagar,1429,2018-03-03,87.79,201.58,22.14,45.62,5.03,35.3
8374,Nehru Nagar,1429,2018-03-04,69.54,170.25,26.07,32.91,2.89,26.1
8375,Nehru Nagar,1429,2018-03-05,58.17,138.67,26.5,38.08,4.33,33.77
8376,Nehru Nagar,1429,2018-03-06,84.29,168.21,23.21,39.78,3.61,37.4
8377,Nehru Nagar,1429,2018-03-07,92.29,183.38,31.43,43.27,3.5,30.24
8378,Nehru Nagar,1429,2018-03-08,156.21,269.17,124.17,35.59,5.11,56.78
8379,Nehru Nagar,1429,2018-03-09,134.88,240.88,51.19,52.34,5.69,66.39
8380,Nehru Nagar,1429,2018-03-10,63.96,156.38,24.39,49.82,3.38,45.13
