siteName,siteCode,Date,PM2.5,PM10,NO2,NH3,SO2,Ozone,AQI
Narela,1426,2020-07-17,48.36,111.26,31.71,7.94,8.52,28.14,270
Narela,1426,2020-07-18,32.89,84.99,22.67,7.12,9.4,21.21,183
Narela,1426,2020-07-19,19.16,47.4,21.15,6.68,2.28,25.51,79
Narela,1426,2020-07-20,16.15,54.13,25.3,6.31,3.0,28.29,90
Narela,1426,2020-07-21,21.6,52.15,31.35,6.2,5.76,33.19,86
Narela,1426,2020-07-22,26.64,60.77,25.77,6.37,4.9,35.75,102
Narela,1426,2020-07-23,33.27,77.31,27.01,7.1,6.39,36.04,157
Narela,1426,2020-07-24,51.83,101.65,31.03,8.64,5.51,29.79,238
Narela,1426,2020-07-25,28.97,72.41,22.03,11.52,6.46,22.41,141
Narela,1426,2020-07-26,43.46,98.18,30.38,9.65,2.2,34.81,227
Narela,1426,2020-07-27,39.83,106.14,25.66,9.04,3.39,30.28,253
Narela,1426,2020-07-28,23.53,85.59,24.03,8.08,4.55,18.89,185
Narela,1426,2020-07-29,23.95,95.72,36.66,7.15,4.76,19.19,219
Narela,1426,2020-07-30,20.76,58.2,29.62,6.59,3.68,17.11,97
Narela,1426,2020-07-31,35.08,87.31,32.51,6.71,5.13,19.05,191
Narela,1426,2020-08-01,26.04,59.92,24.48,6.34,2.89,15.89,99
Narela,1426,2020-08-02,21.69,43.62,18.06,5.6,4.98,15.13,72
Narela,1426,2020-08-03,25.46,66.6,18.5,6.74,3.56,22.92,121
Narela,1426,2020-08-04,23.73,90.17,24.85,6.84,2.87,27.7,200
Narela,1426,2020-08-05,37.69,109.0,30.59,6.82,3.56,27.41,263
Narela,1426,2020-08-06,18.26,77.06,21.76,5.69,4.14,26.19,156
Narela,1426,2020-08-07,20.31,57.85,25.13,7.19,3.58,20.81,96
Narela,1426,2020-08-08,40.98,92.27,23.95,10.81,2.44,19.75,207
Narela,1426,2020-08-09,27.92,55.04,17.83,9.9,3.62,20.79,91
Narela,1426,2020-08-10,33.95,69.31,27.77,9.84,2.56,21.91,131
Narela,1426,2020-08-11,37.07,83.38,25.73,9.62,2.0,21.44,177
Narela,1426,2020-08-12,19.36,60.34,15.57,8.59,0.78,21.0,101
Narela,1426,2020-08-13,15.99,44.64,22.78,8.54,5.62,15.85,74
Narela,1426,2020-08-14,18.73,59.39,18.52,9.69,3.34,9.86,98
Narela,1426,2020-08-15,31.54,69.5,25.19,9.77,3.48,11.24,131
Narela,1426,2020-08-16,26.71,70.99,27.64,9.21,2.96,12.16,136
Narela,1426,2020-08-17,30.72,76.74,31.89,9.0,2.72,11.52,155
Narela,1426,2020-08-18,36.42,88.76,31.88,8.94,2.79,11.12,195
Narela,1426,2020-08-19,18.8,47.97,32.83,8.12,3.01,10.19,79
Narela,1426,2020-08-20,15.1,42.14,29.83,8.09,1.73,8.0,70
Narela,1426,2020-08-21,14.42,48.15,23.46,8.03,3.43,8.0,80
Narela,1426,2020-08-22,12.71,61.43,18.3,8.51,3.09,8.87,104
Narela,1426,2020-08-23,17.24,54.0,17.13,9.41,2.57,14.07,90
Narela,1426,2020-08-24,17.56,58.58,31.23,10.88,4.15,12.66,97
Narela,1426,2020-08-25,24.98,73.65,33.98,11.52,2.87,12.48,145
Narela,1426,2020-08-26,16.06,55.69,22.5,10.89,4.3,12.02,92
Narela,1426,2020-08-27,28.0,80.98,22.13,11.15,3.28,12.02,169
Narela,1426,2020-08-28,29.65,81.92,25.93,11.59,7.11,11.35,173
Narela,1426,2020-08-29,31.23,84.31,31.18,11.59,7.92,11.54,181
Narela,1426,2020-08-30,21.04,64.73,19.61,11.09,7.54,9.76,115
Narela,1426,2020-08-31,15.9,49.67,31.79,10.57,6.04,10.66,82
Narela,1426,2020-09-01,24.75,77.27,37.77,10.72,6.87,11.38,157
Narela,1426,2020-09-02,29.81,91.33,28.06,11.01,5.95,11.94,204
Narela,1426,2020-09-03,46.54,126.44,36.09,11.94,14.06,13.13,304
Narela,1426,2020-09-04,50.65,129.94,37.12,12.24,6.65,12.47,307
Narela,1426,2020-09-05,51.52,120.17,29.72,12.31,7.73,12.66,300
Narela,1426,2020-09-06,30.02,73.17,20.52,12.09,5.02,11.11,143
Narela,1426,2020-09-07,35.38,88.42,25.49,12.57,7.06,11.54,194
Narela,1426,2020-09-08,30.93,81.75,22.73,13.02,8.7,14.58,172
Narela,1426,2020-09-09,50.52,116.56,25.3,19.17,10.66,17.28,288
Narela,1426,2020-09-10,49.39,119.86,28.27,26.16,12.76,17.35,299
Narela,1426,2020-09-11,65.06,175.16,31.58,28.87,11.61,20.19,342
Narela,1426,2020-09-12,61.02,184.69,31.59,43.89,2.42,15.18,349
Narela,1426,2020-09-13,68.02,183.48,31.38,47.06,3.16,17.48,348
Narela,1426,2020-09-14,68.35,178.25,32.48,48.02,5.34,16.82,344
Narela,1426,2020-09-15,68.9,168.03,31.34,44.85,4.61,16.39,336
Narela,1426,2020-09-16,66.26,180.26,31.61,42.97,5.29,16.02,346
Narela,1426,2020-09-17,50.61,130.5,24.45,40.63,4.66,15.88,308
Narela,1426,2020-09-18,44.52,140.32,23.45,37.0,4.29,15.26,315
Narela,1426,2020-09-19,58.77,159.79,29.58,34.88,4.88,15.55,330
Narela,1426,2020-09-20,67.06,179.7,26.1,37.23,3.88,14.47,345
Narela,1426,2020-09-21,60.0,163.55,23.42,37.84,2.71,14.64,333
Narela,1426,2020-09-22,48.54,151.8,36.05,35.43,6.94,15.46,324
Narela,1426,2020-09-23,31.2,121.27,35.29,33.22,6.38,14.68,300
Narela,1426,2020-09-24,45.28,126.43,35.3,31.93,6.42,13.33,304
Narela,1426,2020-09-25,62.07,169.89,36.83,31.74,5.6,10.44,338
Narela,1426,2020-09-26,74.95,191.97,39.0,32.19,11.11,9.3,355
Narela,1426,2020-09-27,38.03,128.98,27.75,31.08,9.24,11.95,306
Narela,1426,2020-09-28,68.78,215.9,31.68,34.54,7.77,15.23,373
Narela,1426,2020-09-29,77.0,236.24,29.71,35.3,8.16,15.89,389
Narela,1426,2020-09-30,57.88,184.99,27.65,34.26,8.38,14.16,349
Narela,1426,2020-10-01,66.57,211.38,35.52,34.15,7.22,15.05,370
Narela,1426,2020-10-02,83.99,209.52,32.02,35.01,9.67,15.59,368
Narela,1426,2020-10-03,89.58,235.18,35.9,35.8,10.34,17.01,388
Narela,1426,2020-10-04,89.95,243.44,36.54,34.05,14.41,18.16,394
Narela,1426,2020-10-05,77.75,223.2,37.36,34.05,12.73,17.43,379
Narela,1426,2020-10-06,91.33,250.69,48.75,34.9,16.49,17.95,400
Narela,1426,2020-10-07,111.93,299.89,45.52,39.05,15.7,18.98,438
Narela,1426,2020-10-08,98.64,275.92,40.38,42.71,12.57,24.07,419
Narela,1426,2020-10-09,102.58,301.5,40.65,42.82,14.74,60.49,439
Narela,1426,2020-10-10,116.12,290.88,40.49,45.1,19.97,35.41,431
Narela,1426,2020-10-11,118.27,319.85,36.94,46.48,12.93,53.76,453
Narela,1426,2020-10-12,144.21,349.69,58.56,46.61,16.23,45.71,476
Narela,1426,2020-10-13,153.23,380.25,64.64,54.82,14.54,50.57,500
Narela,1426,2020-10-14,146.73,385.15,58.41,68.56,17.54,38.69,503
Narela,1426,2020-10-15,136.81,338.23,50.09,55.09,16.96,40.8,467
Narela,1426,2020-10-16,121.81,301.08,56.85,45.34,13.53,51.09,439
Narela,1426,2020-10-17,130.52,316.44,55.7,47.09,15.31,54.48,451
Narela,1426,2020-10-18,103.46,253.81,38.59,40.39,13.96,57.99,402
Narela,1426,2020-10-19,111.69,290.1,44.07,38.27,15.13,56.91,430
Narela,1426,2020-10-20,117.26,299.33,55.91,35.69,15.78,57.85,437
Narela,1426,2020-10-21,158.62,384.35,78.69,41.52,15.69,62.65,503
Narela,1426,2020-10-22,200.52,466.37,83.3,57.29,11.1,52.0,566
Narela,1426,2020-10-23,237.27,473.31,76.07,59.88,8.51,56.86,571
Narela,1426,2020-10-24,236.12,421.79,68.59,55.94,7.04,49.06,532
Narela,1426,2020-10-25,211.21,409.27,74.6,49.51,6.63,57.68,522
Narela,1426,2020-10-26,198.08,407.69,63.98,53.75,6.67,52.16,521
Narela,1426,2020-10-27,176.33,318.54,49.92,21.55,5.66,45.66,452
Narela,1426,2020-10-28,211.6,371.73,68.89,13.37,7.29,45.62,493
Narela,1426,2020-10-29,301.5,527.17,96.6,17.18,8.54,38.12,613
Narela,1426,2020-10-30,240.06,398.79,59.46,16.12,6.54,47.72,514
Narela,1426,2020-10-31,302.79,479.19,50.02,17.15,9.82,50.84,576
Narela,1426,2020-11-01,321.04,491.06,52.0,16.39,7.66,49.13,585
Narela,1426,2020-11-02,209.0,387.02,62.5,13.93,7.67,36.28,505
Narela,1426,2020-11-03,181.53,417.62,81.77,13.69,10.6,33.75,528
Narela,1426,2020-11-04,400.45,610.97,92.56,22.26,9.18,24.27,677
Narela,1426,2020-11-05,337.18,512.53,76.26,24.1,7.11,41.89,601
Narela,1426,2020-11-06,328.28,512.54,72.46,27.24,7.66,41.52,601
Narela,1426,2020-11-07,376.27,573.64,65.67,28.05,6.37,51.49,648
Narela,1426,2020-11-08,449.4,674.61,79.44,30.99,8.34,45.81,726
Narela,1426,2020-11-09,603.01,717.35,82.91,34.58,6.54,42.39,759
Narela,1426,2020-11-10,405.74,488.76,91.76,37.32,13.31,44.25,583
Narela,1426,2020-11-11,196.36,384.52,68.42,32.16,12.7,33.7,503
Narela,1426,2020-11-12,186.62,385.64,83.09,33.04,12.9,30.39,504
Narela,1426,2020-11-13,279.73,447.3,68.29,35.58,11.45,45.38,551
Narela,1426,2020-11-14,500.24,707.57,65.01,37.82,12.8,42.34,751
Narela,1426,2020-11-15,300.31,439.47,54.4,36.92,12.23,55.85,545
Narela,1426,2020-11-16,80.69,144.31,35.99,36.06,6.95,40.0,318
Narela,1426,2020-11-17,86.12,157.16,37.36,31.71,7.68,31.5,328
Narela,1426,2020-11-18,138.7,241.97,48.82,28.63,6.42,44.15,393
Narela,1426,2020-11-19,167.02,311.46,64.41,27.87,11.76,46.85,447
Narela,1426,2020-11-20,157.79,262.16,49.04,27.54,8.99,52.51,409
Narela,1426,2020-11-21,136.2,244.0,47.04,23.29,9.24,53.25,395
Narela,1426,2020-11-22,175.64,297.14,53.46,24.15,11.44,56.49,436
Narela,1426,2020-11-23,206.95,383.86,86.97,25.09,18.45,38.88,502
Narela,1426,2020-11-24,288.05,542.17,105.77,31.94,19.86,52.95,624
Narela,1426,2020-11-25,322.6,516.73,74.44,41.14,19.8,25.18,605
Narela,1426,2020-11-26,114.69,228.46,41.04,33.04,14.58,26.33,383
Narela,1426,2020-11-27,87.39,162.31,40.66,29.56,6.85,27.14,332
Narela,1426,2020-11-28,127.01,218.18,50.65,27.59,8.19,36.61,375
Narela,1426,2020-11-29,194.38,306.04,63.9,26.06,12.58,43.05,443
Narela,1426,2020-11-30,247.7,385.51,80.38,29.89,12.1,36.85,504
Narela,1426,2020-12-01,259.11,417.1,86.19,32.57,11.37,40.19,528
Narela,1426,2020-12-02,231.89,375.72,73.51,31.87,10.86,44.91,496
Narela,1426,2020-12-03,250.4,434.51,80.48,35.48,12.14,41.6,541
Narela,1426,2020-12-04,378.62,617.82,111.58,42.2,14.57,43.89,682
Narela,1426,2020-12-05,307.98,507.74,82.76,42.35,10.87,39.6,598
Narela,1426,2020-12-06,306.0,469.45,68.59,42.93,8.68,45.6,568
Narela,1426,2020-12-07,265.61,390.9,57.39,41.74,5.84,32.9,508
Narela,1426,2020-12-08,262.74,438.24,70.43,41.01,13.29,33.55,544
Narela,1426,2020-12-09,204.84,416.72,73.92,44.09,15.43,34.35,528
Narela,1426,2020-12-10,128.43,277.44,54.46,50.75,9.06,20.28,421
Narela,1426,2020-12-11,168.43,368.95,83.38,56.3,8.83,19.55,491
Narela,1426,2020-12-12,242.38,393.98,47.02,53.54,3.12,10.17,510
Narela,1426,2020-12-13,101.05,174.57,24.92,43.49,1.42,19.85,341
Narela,1426,2020-12-14,86.49,155.26,22.25,37.74,7.82,30.64,327
Narela,1426,2020-12-15,107.96,207.89,32.89,36.09,13.89,25.26,367
Narela,1426,2020-12-16,99.97,195.06,30.22,39.81,2.36,23.4,357
Narela,1426,2020-12-17,125.4,223.74,29.19,40.87,1.49,26.55,379
Narela,1426,2020-12-18,130.41,256.59,46.18,35.22,4.06,32.24,405
Narela,1426,2020-12-19,129.54,254.08,47.47,38.43,5.78,34.69,403
Narela,1426,2020-12-20,177.89,336.77,55.95,43.31,8.13,33.78,466
Narela,1426,2020-12-21,179.28,347.86,64.5,48.53,14.43,30.12,475
Narela,1426,2020-12-22,299.76,530.33,71.2,55.75,12.8,26.64,615
Narela,1426,2020-12-23,288.74,501.85,69.52,56.54,7.01,27.29,593
Narela,1426,2020-12-24,244.43,432.17,60.89,58.51,5.65,26.11,540
Narela,1426,2020-12-25,162.54,328.86,58.38,53.46,5.05,31.09,460
Narela,1426,2020-12-26,251.79,468.34,71.16,49.8,6.39,13.08,567
Narela,1426,2020-12-27,210.99,459.89,63.4,47.84,8.63,30.55,561
Narela,1426,2020-12-28,108.55,331.25,43.05,39.81,5.61,26.15,462
Narela,1426,2020-12-29,127.41,317.32,43.94,44.79,4.72,25.69,451
Narela,1426,2020-12-30,159.07,270.78,34.64,46.35,2.8,19.52,415
Narela,1426,2020-12-31,245.83,333.24,42.54,46.55,3.71,14.47,464
Narela,1426,2021-01-01,323.21,422.5,48.17,44.01,5.92,14.84,532
Narela,1426,2021-01-02,378.25,507.48,61.51,43.69,8.41,12.88,598
Patparganj,1431,2018-02-08,168.67,310.22,132.76,37.84,4.76,49.5,446
Patparganj,1431,2018-02-09,210.12,311.53,96.09,54.41,6.82,43.74,447
Patparganj,1431,2018-02-10,240.21,392.45,251.84,31.48,6.27,36.19,509
Patparganj,1431,2018-02-11,149.89,284.3,124.0,39.04,6.08,44.5,426
Patparganj,1431,2018-02-12,71.16,133.66,20.84,59.44,5.33,34.11,310
Patparganj,1431,2018-02-13,93.29,143.83,37.62,60.36,5.07,47.31,318
Patparganj,1431,2018-02-14,65.12,114.5,19.25,46.47,4.08,56.3,281
Patparganj,1431,2018-02-15,73.67,130.54,21.66,52.58,5.99,65.87,308
Patparganj,1431,2018-02-16,92.88,178.96,29.58,61.08,6.82,52.37,345
Patparganj,1431,2018-02-17,103.96,174.22,30.54,67.52,7.79,56.27,341
Patparganj,1431,2018-02-18,102.33,162.12,50.98,52.45,5.63,64.07,332
Patparganj,1431,2018-02-19,131.12,218.7,133.84,35.36,4.94,40.18,375
Patparganj,1431,2018-02-20,131.93,215.95,105.86,47.58,6.03,49.67,373
Patparganj,1431,2018-02-21,151.46,251.48,354.42,5.25,1.9,21.26,401
Patparganj,1431,2018-02-22,117.62,189.62,129.98,34.76,6.25,50.19,353
Patparganj,1431,2018-02-23,143.12,237.96,139.36,40.15,6.4,39.29,390
Patparganj,1431,2018-02-24,138.12,232.92,54.27,64.14,7.89,54.2,386
Patparganj,1431,2018-02-25,93.62,138.33,25.51,52.15,8.61,71.84,314
Patparganj,1431,2018-02-26,64.17,141.12,18.0,35.56,4.81,75.32,316
Patparganj,1431,2018-02-27,101.87,217.46,24.75,42.75,6.34,64.83,374
Patparganj,1431,2018-02-28,168.38,304.58,41.93,50.36,8.67,52.11,441
Patparganj,1431,2018-03-01,121.92,305.46,54.52,41.44,8.52,56.53,442
Patparganj,1431,2018-03-02,116.25,291.25,75.39,31.48,4.28,69.63,431
Patparganj,1431,2018-03-03,74.0,239.33,28.45,41.03,8.91,62.19,391
Patparganj,1431,2018-03-04,65.92,206.96,25.05,34.83,6.53,56.87,366
Patparganj,1431,2018-03-05,88.0,190.67,28.5,34.81,6.44,67.17,354
Patparganj,1431,2018-03-06,71.38,184.12,26.64,33.83,6.51,73.05,349
Patparganj,1431,2018-03-07,72.75,205.71,46.38,31.75,6.35,79.34,365
Patparganj,1431,2018-03-08,109.58,291.42,143.77,24.92,6.43,45.35,431
Patparganj,1431,2018-03-09,115.71,302.54,110.46,30.48,7.12,75.72,440
Patparganj,1431,2018-03-10,67.75,185.71,23.58,32.77,7.06,57.76,350
Patparganj,1431,2018-03-11,81.0,212.46,25.03,37.51,8.0,69.37,371
Patparganj,1431,2018-03-12,94.18,249.0,35.76,38.73,8.71,55.69,399
Patparganj,1431,2018-03-13,103.29,287.51,71.2,37.06,6.76,51.65,428
Patparganj,1431,2018-03-14,123.43,379.37,100.36,29.02,5.31,44.99,499
Patparganj,1431,2018-03-15,103.97,291.54,37.32,40.56,7.0,37.75,431
Patparganj,1431,2018-03-16,118.71,258.39,55.91,47.06,12.14,34.55,406
Patparganj,1431,2018-03-17,69.22200000000001,185.86,38.718,23.328,4.89,23.458,350
Patparganj,1431,2018-03-18,58.38040000000001,147.158,26.389599999999994,22.1896,4.806,19.1516,320
Patparganj,1431,2018-03-19,49.26248,118.2816,24.20352,18.51552,4.3672,15.43192,294
Patparganj,1431,2018-03-20,98.85,180.08,82.16,37.74,7.46,122.37,346
Patparganj,1431,2018-03-21,117.48,206.6,30.89,56.62,12.99,68.01,366
Patparganj,1431,2018-03-22,67.21,117.68,22.79,51.3,10.21,58.4,292
Patparganj,1431,2018-03-23,62.85,103.67,27.11,30.94,5.45,72.39,245
Patparganj,1431,2018-03-24,83.87,114.03,25.37,39.3,5.89,77.43,280
Patparganj,1431,2018-03-25,93.64,118.55,26.44,39.19,7.9,79.09,295
Patparganj,1431,2018-03-26,78.54,120.83,36.48,33.52,5.94,78.73,300
Patparganj,1431,2018-03-27,96.86,156.1,105.34,30.62,6.04,59.01,327
Patparganj,1431,2018-03-28,97.26,187.76,105.42,30.21,4.94,68.86,352
Patparganj,1431,2018-03-29,75.45,123.1,26.13,38.7,8.29,68.88,302
Patparganj,1431,2018-03-30,80.15,161.12,32.12,31.41,6.66,74.29,331
Patparganj,1431,2018-03-31,96.56,165.23,37.83,34.19,8.05,70.38,334
Patparganj,1431,2018-04-01,63.44,117.42,24.24,26.77,5.66,97.52,291
Patparganj,1431,2018-04-02,76.15,127.3,35.28,31.92,6.88,68.57,305
Patparganj,1431,2018-04-03,84.96,133.48,36.48,33.95,8.66,72.9,310
Patparganj,1431,2018-04-04,99.25,188.93,44.71,35.67,8.79,62.87,353
Patparganj,1431,2018-04-05,106.51,318.63,95.42,35.78,6.78,113.66,452
Patparganj,1431,2018-04-06,72.09,143.35,32.24,37.69,9.48,65.66,317
Patparganj,1431,2018-04-07,38.15,72.56,25.8,33.6,5.51,71.54,141
Patparganj,1431,2018-04-08,32.5,70.0,18.74,30.27,6.06,77.57,133
Patparganj,1431,2018-04-09,27.23,67.56,49.05,29.99,7.34,45.03,125
Patparganj,1431,2018-04-10,55.37,113.74,28.81,37.71,7.34,76.27,279
Patparganj,1431,2018-04-11,28.45,58.08,19.37,32.44,6.45,59.28,96
Patparganj,1431,2018-04-12,24.25,82.67,29.67,27.53,5.73,58.22,175
Patparganj,1431,2018-04-13,40.73,175.52,65.16,27.08,4.71,60.9,342
Patparganj,1431,2018-04-14,56.75,204.58,70.04,28.23,5.94,54.73,365
Patparganj,1431,2018-04-15,83.54,297.71,126.98,27.06,5.88,60.26,436
Patparganj,1431,2018-04-16,97.29,369.67,120.37,33.52,7.15,45.27,492
Patparganj,1431,2018-04-17,78.21,260.21,43.85,28.9,4.89,53.84,407
Patparganj,1431,2018-04-18,61.83,232.92,23.41,29.48,6.21,52.67,386
Patparganj,1431,2018-04-19,84.08,276.5,38.68,30.64,7.79,57.84,420
Patparganj,1431,2018-04-20,81.58,375.86,30.66,34.26,7.27,41.81,496
Patparganj,1431,2018-04-21,89.27,527.27,17.96,29.94,5.87,67.8,613
Patparganj,1431,2018-04-22,48.58,211.61,20.84,29.05,7.89,80.93,370
Patparganj,1431,2018-04-23,56.31,204.47,54.04,22.76,3.84,81.93,364
Patparganj,1431,2018-04-24,103.96,271.95,69.2,27.38,5.61,68.85,416
Patparganj,1431,2018-04-25,122.66,334.52,115.45,24.17,3.66,50.49,465
Patparganj,1431,2018-04-26,149.18,456.9,108.46,38.66,7.75,27.09,559
Patparganj,1431,2018-04-27,102.55,373.39,27.73,47.71,7.23,70.35,494
Patparganj,1431,2018-04-28,95.28,385.49,22.89,38.73,8.13,82.93,504
Patparganj,1431,2018-04-29,84.5,288.77,29.99,34.57,9.33,55.77,429
Patparganj,1431,2018-04-30,75.34,235.46,25.18,44.32,9.31,116.99,388
Patparganj,1431,2018-05-01,53.72,166.78,20.17,41.09,6.15,74.71,335
Patparganj,1431,2018-05-02,56.61,210.8,19.21,32.43,5.93,74.29,369
Patparganj,1431,2018-05-03,44.63,151.09,23.59,31.62,7.0,48.45,323
Patparganj,1431,2018-05-04,53.85,120.14,25.26,33.03,7.63,65.23,300
Patparganj,1431,2018-05-05,75.92,187.37,61.77,30.08,5.98,51.22,351
Patparganj,1431,2018-05-06,86.9,212.73,54.08,32.11,5.81,52.77,371
Patparganj,1431,2018-05-07,93.11,228.14,81.37,30.54,5.99,50.12,383
Patparganj,1431,2018-05-08,49.0,100.78,26.39,15.75,3.04,72.34,235
Patparganj,1431,2018-05-09,84.79,147.08,40.97,38.86,7.34,40.89,320
Patparganj,1431,2018-05-10,94.71,142.29,43.88,41.63,6.44,31.59,317
Patparganj,1431,2018-05-11,109.38,200.04,63.46,40.86,8.8,61.68,361
Patparganj,1431,2018-05-12,122.36,226.21,58.41,53.77,11.06,55.71,381
Patparganj,1431,2018-05-13,61.45,129.91,18.2,41.22,8.49,89.59,307
Patparganj,1431,2018-05-14,50.1,90.25,28.3,38.12,9.91,67.41,200
Patparganj,1431,2018-05-15,61.49,115.63,37.18,42.49,6.8,73.32,285
Patparganj,1431,2018-05-16,72.02,132.95,34.27,32.63,4.64,68.41,309
Patparganj,1431,2018-05-17,94.02,181.56,27.27,40.02,9.59,71.86,347
Patparganj,1431,2018-05-18,85.17,153.75,39.83,39.28,9.21,77.6,325
Patparganj,1431,2018-05-19,79.92,170.67,58.99,39.26,5.77,41.66,338
Patparganj,1431,2018-05-20,69.08,137.62,33.46,36.3,8.28,67.48,313
Patparganj,1431,2018-05-21,69.0,114.58,30.04,31.3,7.2,78.72,281
Patparganj,1431,2018-05-22,91.46,154.58,95.93,29.88,7.64,65.89,326
Patparganj,1431,2018-05-23,103.83,207.62,110.14,40.94,8.61,49.86,367
Patparganj,1431,2018-05-24,89.79,165.46,68.15,46.36,9.8,57.92,334
Patparganj,1431,2018-05-25,68.62,134.54,114.14,29.94,5.34,72.37,311
Patparganj,1431,2018-05-26,86.88,167.92,90.35,28.95,8.18,60.34,336
Patparganj,1431,2018-05-27,101.62,224.54,58.32,34.66,6.6,51.41,380
Patparganj,1431,2018-05-28,90.75,214.12,80.3,41.36,10.22,53.84,372
Patparganj,1431,2018-05-29,102.08,254.09,46.83,44.91,8.05,58.09,403
Patparganj,1431,2018-05-30,74.14,339.97,21.78,46.79,9.95,70.31,469
Patparganj,1431,2018-05-31,72.65,202.41,27.94,50.57,10.83,60.59,363
Patparganj,1431,2018-06-01,67.59,148.87,15.91,47.65,6.34,77.24,322
Patparganj,1431,2018-06-02,43.17,98.0,18.83,37.06,11.07,85.13,226
Patparganj,1431,2018-06-03,47.66,144.06,16.2,28.93,4.51,85.49,318
Patparganj,1431,2018-06-04,59.95,136.96,16.31,49.63,7.05,68.35,313
Patparganj,1431,2018-06-05,46.86,89.02,17.64,44.11,6.89,59.42,196
Patparganj,1431,2018-06-06,52.97,96.2,20.59,37.03,7.63,41.36,220
Patparganj,1431,2018-06-07,54.72,134.53,22.87,35.09,9.35,68.0,311
Patparganj,1431,2018-06-08,69.88,193.17,20.03,45.04,8.31,47.48,356
Patparganj,1431,2018-06-09,37.46,74.08,19.39,40.52,6.98,52.94,146
Patparganj,1431,2018-06-10,38.58,69.21,24.31,45.38,5.79,48.69,130
Patparganj,1431,2018-06-11,47.38,170.12,26.44,39.08,5.4,73.32,338
Patparganj,1431,2018-06-12,111.17,469.94,22.31,29.61,4.81,47.83,569
Patparganj,1431,2018-06-13,194.58,873.6,19.36,19.03,3.54,33.57,879
Patparganj,1431,2018-06-14,121.75,812.83,21.1,22.54,2.27,29.12,832
Patparganj,1431,2018-06-15,86.5,602.44,17.87,24.91,2.35,40.6,671
Patparganj,1431,2018-06-16,76.04,569.29,20.05,25.05,4.63,41.98,645
Patparganj,1431,2018-06-17,54.0,325.5,18.85,22.77,3.84,60.01,458
Patparganj,1431,2018-06-18,66.21,185.67,22.37,25.21,4.46,69.38,350
Patparganj,1431,2018-06-19,50.17,161.67,19.76,19.82,3.86,95.56,332
Patparganj,1431,2018-06-20,70.6,222.24,27.06,29.44,6.82,81.97,378
Patparganj,1431,2018-06-21,70.9,279.65,26.12,30.54,6.76,89.42,422
Patparganj,1431,2018-06-22,57.79,246.21,51.51,23.63,6.15,56.48,397
Patparganj,1431,2018-06-23,55.82,242.28,34.05,26.82,6.52,95.72,394
Patparganj,1431,2018-06-24,29.04,129.29,20.7,27.02,10.72,88.7,307
Patparganj,1431,2018-06-25,3.05,17.51,20.92,38.33,9.58,54.38,29
Patparganj,1431,2018-06-26,14.07,62.58,20.62,37.49,7.93,40.29,108
Patparganj,1431,2018-06-27,42.04,122.22,15.25,52.84,4.47,58.49,301
Patparganj,1431,2018-06-28,19.54,54.88,14.44,47.41,4.3,38.95,91
Patparganj,1431,2018-06-29,27.57,71.38,15.28,38.4,5.55,41.18,137
Patparganj,1431,2018-06-30,27.24,65.59,16.21,36.95,4.59,42.09,118
Patparganj,1431,2018-07-01,18.95,72.86,17.32,36.62,3.92,36.61,142
Patparganj,1431,2018-07-02,20.61,120.83,13.81,28.01,4.96,43.44,300
Patparganj,1431,2018-07-03,37.72,110.91,15.13,33.57,4.86,51.88,269
Patparganj,1431,2018-07-04,33.85,104.02,11.01,35.27,5.17,83.41,246
Patparganj,1431,2018-07-05,44.91,144.21,19.62,33.42,6.33,60.92,318
Patparganj,1431,2018-07-06,49.49,165.33,15.56,47.45,4.72,62.39,334
Patparganj,1431,2018-07-07,53.32,162.78,22.07,50.55,4.56,86.07,332
Patparganj,1431,2018-07-08,77.85,199.57,35.92,63.09,7.62,120.0,361
Patparganj,1431,2018-07-09,58.94,149.25,23.05,55.6,6.02,70.7,322
Patparganj,1431,2018-07-10,36.21,96.42,19.42,47.69,4.71,48.06,221
Patparganj,1431,2018-07-11,37.92,105.79,27.21,36.18,5.49,39.17,252
Patparganj,1431,2018-07-12,41.67,142.21,28.78,37.28,5.69,50.16,317
Patparganj,1431,2018-07-13,26.96,68.71,22.19,31.68,5.02,40.46,129
Patparganj,1431,2018-07-14,24.5,66.5,21.3,31.2,7.54,38.87,121
Patparganj,1431,2018-07-15,27.8,68.74,18.91,32.61,5.55,27.62,129
Patparganj,1431,2018-07-16,36.12,92.42,24.92,36.46,3.44,18.27,208
Patparganj,1431,2018-07-17,25.31,76.1,17.59,38.52,3.16,44.14,153
Patparganj,1431,2018-07-18,35.66,95.65,18.52,39.41,6.39,41.11,218
Patparganj,1431,2018-07-19,30.58,81.79,19.63,33.77,6.26,47.92,172
Patparganj,1431,2018-07-20,33.34,87.16,29.77,35.78,4.89,30.88,190
Patparganj,1431,2018-07-21,34.02,94.9,27.45,37.62,4.41,40.28,216
Patparganj,1431,2018-07-22,16.78,37.84,19.53,30.72,3.35,24.88,63
Patparganj,1431,2018-07-23,35.6,102.12,18.91,32.46,4.97,27.39,240
Patparganj,1431,2018-07-24,28.72,89.3,21.21,31.2,6.35,55.44,197
Patparganj,1431,2018-07-25,23.19,64.25,24.81,30.4,4.71,16.46,114
Patparganj,1431,2018-07-26,20.56,45.66,19.69,30.25,4.4,16.75,76
